purchase_id,student_id,subscription_type,refund_id,first_purchase_date,current_purchase_date,price,revenue_type,refunds,student_country
10323,155961,lifetime,NULL,"2021-05-31 17:20:16","2021-05-31 17:20:16",200,new,revenue,
10408,155973,monthly,NULL,"2021-06-02 16:55:36","2021-06-02 16:55:36",36,new,revenue,NG
11087,155973,monthly,NULL,"2021-07-06 08:11:10","2021-07-06 08:11:10",36,recurring,revenue,NG
10219,155987,monthly,NULL,"2021-05-29 08:18:32","2021-05-29 08:18:32",43.54,new,revenue,EE
10099,155992,annual,NULL,"2021-05-26 10:38:00","2021-05-26 10:38:00",150.13,new,revenue,CA
19563,155992,annual,NULL,"2022-05-26 09:09:36","2022-05-26 09:09:36",159.34,recurring,revenue,CA
10172,156038,annual,NULL,"2021-05-28 09:41:35","2021-05-28 09:41:35",180.16,new,revenue,GB
21984,156038,annual,NULL,"2022-08-31 13:26:47","2022-08-31 13:26:47",99.14,recurring,revenue,GB
10152,156042,annual,NULL,"2021-05-27 17:46:31","2021-05-27 17:46:31",159.88,new,revenue,US
19590,156042,annual,NULL,"2022-05-27 08:44:31","2022-05-27 08:44:31",159.58,recurring,refund,US
10102,156043,annual,NULL,"2021-05-26 15:30:07","2021-05-26 15:30:07",150.13,new,revenue,CA
12872,156048,annual,NULL,"2021-09-27 09:14:03","2021-09-27 09:14:03",180.36,new,revenue,GB
22579,156048,annual,NULL,"2022-09-27 09:50:05","2022-09-27 09:50:05",140.91,recurring,revenue,GB
10112,156057,monthly,NULL,"2021-05-26 16:06:13","2021-05-26 16:06:13",23.58,new,revenue,IN
10900,156057,monthly,NULL,"2021-06-26 08:30:21","2021-06-26 08:30:21",23.16,recurring,revenue,IN
19351,156057,monthly,NULL,"2022-05-17 06:59:24","2022-05-17 06:59:24",18,recurring,revenue,IN
20215,156057,monthly,NULL,"2022-06-17 07:00:40","2022-06-17 07:00:40",18,recurring,revenue,IN
10116,156077,monthly,NULL,"2021-05-26 22:18:36","2021-05-26 22:18:36",32.4,new,revenue,US
10897,156077,monthly,NULL,"2021-06-26 08:26:53","2021-06-26 08:26:53",32.4,recurring,revenue,US
11604,156077,monthly,NULL,"2021-07-26 12:38:46","2021-07-26 12:38:46",32.4,recurring,revenue,US
12207,156077,monthly,NULL,"2021-08-26 10:13:46","2021-08-26 10:13:46",32.4,recurring,revenue,US
12839,156077,monthly,NULL,"2021-09-26 09:23:31","2021-09-26 09:23:31",32.4,recurring,revenue,US
13402,156077,monthly,NULL,"2021-10-26 09:42:28","2021-10-26 09:42:28",32.4,recurring,revenue,US
14184,156077,monthly,NULL,"2021-11-26 08:20:31","2021-11-26 08:20:31",32.4,recurring,revenue,US
15674,156077,monthly,NULL,"2021-12-26 08:13:19","2021-12-26 08:13:19",32.4,recurring,revenue,US
10113,156078,monthly,NULL,"2021-05-26 18:13:15","2021-05-26 18:13:15",32.62,new,revenue,US
10899,156078,monthly,NULL,"2021-06-26 08:29:43","2021-06-26 08:29:43",32.62,recurring,revenue,US
10114,156080,annual,NULL,"2021-05-26 18:20:36","2021-05-26 18:20:36",149.98,new,refund,
11081,156080,monthly,NULL,"2021-07-05 19:50:20","2021-07-05 19:50:20",36,recurring,revenue,
10117,156096,annual,NULL,"2021-05-27 00:35:03","2021-05-27 00:35:03",160.59,new,revenue,SG
10641,156099,annual,NULL,"2021-07-06 03:02:44","2021-07-06 03:02:44",142.44,new,revenue,NG
10280,156132,annual,NULL,"2021-05-31 05:50:20","2021-05-31 05:50:20",149.98,new,revenue,US
19749,156132,annual,NULL,"2022-05-31 08:02:17","2022-05-31 08:02:17",149.98,recurring,revenue,US
10127,156152,lifetime,NULL,"2021-05-27 09:28:34","2021-05-27 09:28:34",235.82,new,refund,IN
10140,156159,annual,NULL,"2021-05-27 13:23:39","2021-05-27 13:23:39",176.74,new,revenue,IN
10564,156167,monthly,NULL,"2021-06-07 13:31:48","2021-06-07 13:31:48",36,new,revenue,MY
11119,156167,monthly,NULL,"2021-07-07 10:28:54","2021-07-07 10:28:54",36,recurring,revenue,MY
12854,156167,monthly,NULL,"2021-09-26 23:46:12","2021-09-26 23:46:12",38.16,recurring,revenue,MY
13407,156167,monthly,NULL,"2021-10-26 10:13:49","2021-10-26 10:13:49",38.16,recurring,revenue,MY
10134,156171,annual,NULL,"2021-05-27 12:48:50","2021-05-27 12:48:50",178.48,new,revenue,DE
19592,156171,annual,NULL,"2022-05-27 08:50:41","2022-05-27 08:50:41",156.31,recurring,revenue,DE
10146,156180,annual,NULL,"2021-05-27 14:52:57","2021-05-27 14:52:57",149.98,new,revenue,MY
19588,156180,annual,NULL,"2022-05-27 08:44:21","2022-05-27 08:44:21",149.98,recurring,revenue,MY
10147,156182,annual,NULL,"2021-05-27 16:37:09","2021-05-27 16:37:09",176.74,new,revenue,IN
19966,156182,annual,NULL,"2022-06-05 07:36:47","2022-06-05 07:36:47",165.82,recurring,revenue,IN
18077,156183,annual,NULL,"2022-03-29 19:58:03","2022-03-29 19:58:03",149.99,new,revenue,US
10191,156184,annual,NULL,"2021-05-28 11:31:04","2021-05-28 11:31:04",149.98,new,revenue,ID
10148,156191,annual,NULL,"2021-05-27 16:39:21","2021-05-27 16:39:21",163.48,new,revenue,US
19589,156191,annual,NULL,"2022-05-27 08:44:28","2022-05-27 08:44:28",163.78,recurring,revenue,US
10151,156194,monthly,NULL,"2021-05-27 17:17:03","2021-05-27 17:17:03",42.43,new,revenue,IN
10917,156194,monthly,NULL,"2021-06-27 09:41:52","2021-06-27 09:41:52",41.63,recurring,revenue,IN
11635,156194,monthly,NULL,"2021-07-27 11:07:25","2021-07-27 11:07:25",41.53,recurring,revenue,IN
12259,156194,monthly,NULL,"2021-08-27 11:00:27","2021-08-27 11:00:27",41.66,recurring,revenue,IN
12868,156194,monthly,NULL,"2021-09-27 08:08:50","2021-09-27 08:08:50",29.31,recurring,revenue,IN
13425,156194,monthly,NULL,"2021-10-27 09:17:11","2021-10-27 09:17:11",28.79,recurring,revenue,IN
10156,156206,annual,NULL,"2021-05-27 20:30:09","2021-05-27 20:30:09",150.02,new,revenue,CA
19610,156206,annual,NULL,"2022-05-27 21:33:02","2022-05-27 21:33:02",160.03,recurring,revenue,CA
10419,156211,annual,NULL,"2021-06-02 20:51:19","2021-06-02 20:51:19",180.04,new,revenue,FR
10161,156217,annual,NULL,"2021-05-28 01:56:29","2021-05-28 01:56:29",149.98,new,refund,US
10162,156218,annual,NULL,"2021-05-28 02:03:24","2021-05-28 02:03:24",149.98,new,revenue,JP
19632,156218,annual,NULL,"2022-05-28 08:15:40","2022-05-28 08:15:40",149.98,recurring,revenue,JP
10164,156219,annual,NULL,"2021-05-28 02:39:14","2021-05-28 02:39:14",164.98,new,revenue,CA
19640,156219,annual,NULL,"2022-05-28 08:20:36","2022-05-28 08:20:36",163.63,recurring,revenue,CA
10165,156224,annual,NULL,"2021-05-28 04:04:16","2021-05-28 04:04:16",150.02,new,revenue,CA
10213,156226,annual,NULL,"2021-05-29 04:03:49","2021-05-29 04:03:49",158.94,new,refund,
10203,156231,annual,NULL,"2021-05-28 17:07:33","2021-05-28 17:07:33",157.48,new,revenue,AE
10602,156234,annual,NULL,"2021-06-09 18:18:28","2021-06-09 18:18:28",157.48,new,revenue,AE
20050,156234,annual,NULL,"2022-06-09 09:47:39","2022-06-09 09:47:39",157.48,recurring,refund,AE
10193,156240,annual,NULL,"2021-05-28 12:26:38","2021-05-28 12:26:38",149.98,new,revenue,NG
10319,156241,annual,NULL,"2021-05-31 15:56:43","2021-05-31 15:56:43",186.11,new,revenue,SG
10317,156250,annual,NULL,"2021-05-31 15:37:33","2021-05-31 15:37:33",160.42,new,revenue,ES
19748,156250,annual,NULL,"2022-05-31 08:01:40","2022-05-31 08:01:40",155.18,recurring,revenue,ES
10196,156251,annual,NULL,"2021-05-28 14:40:27","2021-05-28 14:40:27",158.98,new,revenue,US
10197,156253,monthly,NULL,"2021-05-28 15:00:19","2021-05-28 15:00:19",36.71,new,revenue,CA
10198,156257,monthly,NULL,"2021-05-28 15:25:30","2021-05-28 15:25:30",36,new,revenue,NG
10214,156271,annual,NULL,"2021-05-29 04:14:25","2021-05-29 04:14:25",178.54,new,revenue,DE
10491,156274,annual,NULL,"2021-06-04 02:20:59","2021-06-04 02:20:59",150.04,new,revenue,CA
19942,156274,annual,NULL,"2022-06-04 09:41:27","2022-06-04 09:41:27",150.46,recurring,revenue,CA
10210,156276,annual,NULL,"2021-05-28 21:49:40","2021-05-28 21:49:40",181.58,new,revenue,ES
19642,156276,annual,NULL,"2022-05-28 08:20:45","2022-05-28 08:20:45",159.8,recurring,revenue,ES
13309,156290,annual,NULL,"2021-10-18 06:33:16","2021-10-18 06:33:16",410.91,new,refund,IN
10288,156291,monthly,NULL,"2021-05-31 08:43:55","2021-05-31 08:43:55",42.52,new,revenue,IN
10967,156291,monthly,NULL,"2021-06-30 09:27:23","2021-06-30 09:27:23",41.44,recurring,revenue,IN
11729,156291,monthly,NULL,"2021-07-30 10:17:19","2021-07-30 10:17:19",41.44,recurring,revenue,IN
12317,156291,monthly,NULL,"2021-08-30 09:37:38","2021-08-30 09:37:38",41.87,recurring,revenue,IN
10216,156293,annual,NULL,"2021-05-29 05:26:53","2021-05-29 05:26:53",149.98,new,revenue,US
19661,156293,annual,NULL,"2022-05-29 08:04:26","2022-05-29 08:04:26",149.98,recurring,revenue,US
10217,156296,annual,NULL,"2021-05-29 06:09:28","2021-05-29 06:09:28",149.98,new,revenue,US
19657,156296,annual,NULL,"2022-05-29 08:01:40","2022-05-29 08:01:40",149.98,recurring,revenue,US
10224,156318,annual,NULL,"2021-05-29 12:58:12","2021-05-29 12:58:12",178.39,new,revenue,DE
19656,156318,annual,NULL,"2022-05-29 08:01:07","2022-05-29 08:01:07",157.15,recurring,refund,DE
10225,156319,annual,NULL,"2021-05-29 13:07:45","2021-05-29 13:07:45",176.73,new,refund,IN
10226,156323,lifetime,NULL,"2021-05-29 14:22:08","2021-05-29 14:22:08",239.92,new,revenue,GB
10227,156324,annual,NULL,"2021-05-29 15:18:18","2021-05-29 15:18:18",179.91,new,revenue,SK
10228,156325,annual,NULL,"2021-05-29 15:24:31","2021-05-29 15:24:31",181.43,new,revenue,BE
12269,156342,annual,NULL,"2021-08-28 14:43:44","2021-08-28 14:43:44",208.26,new,revenue,CA
10233,156343,annual,NULL,"2021-05-29 20:33:43","2021-05-29 20:33:43",161.3,new,revenue,US
19659,156343,annual,NULL,"2022-05-29 08:02:19","2022-05-29 08:02:19",162.05,recurring,revenue,US
10270,156344,annual,NULL,"2021-05-31 01:23:06","2021-05-31 01:23:06",150.21,new,revenue,CA
10234,156348,annual,NULL,"2021-05-29 23:19:12","2021-05-29 23:19:12",149.98,new,refund,
10237,156356,annual,NULL,"2021-05-30 03:16:59","2021-05-30 03:16:59",160.6,new,revenue,SG
19698,156356,annual,NULL,"2022-05-30 08:01:44","2022-05-30 08:01:44",155.31,recurring,revenue,SG
10239,156360,annual,NULL,"2021-05-30 04:20:35","2021-05-30 04:20:35",149.98,new,revenue,US
10240,156362,annual,NULL,"2021-05-30 05:02:51","2021-05-30 05:02:51",149.98,new,revenue,VN
19704,156362,annual,NULL,"2022-05-30 08:04:54","2022-05-30 08:04:54",149.98,recurring,refund,VN
10246,156388,annual,NULL,"2021-05-30 10:01:27","2021-05-30 10:01:27",180.1,new,revenue,GB
19846,156388,annual,NULL,"2022-06-01 04:39:10","2022-06-01 04:39:10",159.93,recurring,revenue,GB
10247,156389,annual,NULL,"2021-05-30 10:02:32","2021-05-30 10:02:32",180.1,new,revenue,GB
19699,156389,annual,NULL,"2022-05-30 08:01:56","2022-05-30 08:01:56",160.31,recurring,revenue,GB
10303,156391,annual,NULL,"2021-05-31 13:19:00","2021-05-31 13:19:00",164.98,new,revenue,AU
11725,156395,monthly,NULL,"2021-07-30 00:06:08","2021-07-30 00:06:08",44.21,new,revenue,GB
12321,156395,monthly,NULL,"2021-08-30 09:50:12","2021-08-30 09:50:12",43.86,recurring,revenue,GB
12976,156395,monthly,NULL,"2021-09-30 11:14:12","2021-09-30 11:14:12",42.94,recurring,revenue,GB
10250,156399,annual,NULL,"2021-05-30 12:58:10","2021-05-30 12:58:10",149.98,new,revenue,US
19700,156399,annual,NULL,"2022-05-30 08:02:51","2022-05-30 08:02:51",149.98,recurring,revenue,US
10251,156400,annual,NULL,"2021-05-30 13:10:10","2021-05-30 13:10:10",150.21,new,revenue,CA
10264,156406,monthly,NULL,"2021-05-30 20:08:23","2021-05-30 20:08:23",38.38,new,revenue,NG
10970,156406,monthly,NULL,"2021-06-30 09:38:21","2021-06-30 09:38:21",38.38,recurring,revenue,NG
11735,156406,monthly,NULL,"2021-07-30 11:11:34","2021-07-30 11:11:34",38.38,recurring,revenue,NG
12320,156406,monthly,NULL,"2021-08-30 09:49:40","2021-08-30 09:49:40",38.38,recurring,revenue,NG
21206,156406,annual,NULL,"2022-07-27 03:16:23","2022-07-27 03:16:23",149.99,recurring,revenue,NG
10253,156407,annual,NULL,"2021-05-30 14:57:16","2021-05-30 14:57:16",176.98,new,revenue,TR
10254,156409,annual,NULL,"2021-05-30 15:05:45","2021-05-30 15:05:45",177.12,new,revenue,IN
19774,156409,monthly,NULL,"2022-05-31 14:03:32","2022-05-31 14:03:32",36,recurring,revenue,IN
10257,156416,annual,NULL,"2021-05-30 16:52:33","2021-05-30 16:52:33",187.63,new,revenue,NO
19706,156416,annual,NULL,"2022-05-30 08:05:37","2022-05-30 08:05:37",165.18,recurring,revenue,NO
10258,156417,annual,NULL,"2021-05-30 17:14:04","2021-05-30 17:14:04",149.98,new,revenue,US
19707,156417,annual,NULL,"2022-05-30 08:07:20","2022-05-30 08:07:20",149.98,recurring,revenue,US
10365,156427,monthly,NULL,"2021-06-01 23:01:53","2021-06-01 23:01:53",36,new,revenue,
10989,156427,monthly,NULL,"2021-07-01 10:30:53","2021-07-01 10:30:53",36,recurring,revenue,
10282,156428,annual,NULL,"2021-05-31 06:45:30","2021-05-31 06:45:30",149.98,new,revenue,KE
10261,156429,annual,NULL,"2021-05-30 19:30:31","2021-05-30 19:30:31",180.1,new,revenue,GB
19709,156429,annual,NULL,"2022-05-30 08:09:32","2022-05-30 08:09:32",160.31,recurring,revenue,GB
10263,156431,annual,NULL,"2021-05-30 19:48:06","2021-05-30 19:48:06",165.19,new,revenue,CA
19702,156431,annual,NULL,"2022-05-30 08:03:02","2022-05-30 08:03:02",163.93,recurring,revenue,CA
10265,156438,annual,NULL,"2021-05-30 20:19:42","2021-05-30 20:19:42",159.35,new,revenue,US
10266,156439,annual,NULL,"2021-05-30 21:49:29","2021-05-30 21:49:29",149.98,new,revenue,US
10494,156441,annual,NULL,"2021-06-04 03:44:14","2021-06-04 03:44:14",164.95,new,refund,
10312,156444,annual,NULL,"2021-05-31 14:10:46","2021-05-31 14:10:46",149.85,new,revenue,CA
10522,156446,monthly,NULL,"2021-06-05 02:03:59","2021-06-05 02:03:59",36,new,revenue,CR
11155,156446,monthly,NULL,"2021-07-09 08:09:34","2021-07-09 08:09:34",36,recurring,revenue,CR
10274,156453,annual,NULL,"2021-05-31 03:10:30","2021-05-31 03:10:30",149.99,new,revenue,MX
10453,156461,annual,NULL,"2021-06-03 14:39:04","2021-06-03 14:39:04",176.72,new,revenue,IN
10278,156464,annual,NULL,"2021-05-31 05:41:56","2021-05-31 05:41:56",178.51,new,revenue,GB
10298,156467,annual,NULL,"2021-05-31 11:32:20","2021-05-31 11:32:20",149.98,new,refund,EG
12901,156467,annual,NULL,"2021-09-27 19:26:18","2021-09-27 19:26:18",149.98,recurring,revenue,EG
10292,156482,annual,NULL,"2021-05-31 10:24:43","2021-05-31 10:24:43",178.51,new,refund,DE
10358,156484,annual,NULL,"2021-06-01 16:46:47","2021-06-01 16:46:47",40.62,new,revenue,IN
10296,156487,annual,NULL,"2021-05-31 11:13:42","2021-05-31 11:13:42",150.21,new,revenue,CA
10526,156494,annual,NULL,"2021-06-05 08:30:06","2021-06-05 08:30:06",174,new,refund,
10306,156498,annual,NULL,"2021-05-31 13:47:07","2021-05-31 13:47:07",183.08,new,revenue,IT
10309,156501,annual,NULL,"2021-05-31 13:59:19","2021-05-31 13:59:19",149.98,new,revenue,US
19756,156501,annual,NULL,"2022-05-31 08:04:18","2022-05-31 08:04:18",164.6,recurring,revenue,US
10307,156502,annual,NULL,"2021-05-31 13:55:24","2021-05-31 13:55:24",186.12,new,revenue,FI
10313,156504,annual,NULL,"2021-05-31 14:23:03","2021-05-31 14:23:03",177.12,new,revenue,IN
10321,156510,annual,NULL,"2021-05-31 16:09:47","2021-05-31 16:09:47",160.42,new,revenue,MY
10320,156512,annual,NULL,"2021-05-31 16:08:51","2021-05-31 16:08:51",149.98,new,revenue,US
19759,156512,annual,NULL,"2022-05-31 08:06:11","2022-05-31 08:06:11",165.35,recurring,refund,US
10322,156519,annual,NULL,"2021-05-31 16:55:00","2021-05-31 16:55:00",184.44,new,revenue,IL
19755,156519,annual,NULL,"2022-05-31 08:04:13","2022-05-31 08:04:13",184.44,recurring,revenue,IL
10540,156521,annual,NULL,"2021-06-06 10:09:42","2021-06-06 10:09:42",205.06,new,revenue,IN
10327,156534,annual,NULL,"2021-05-31 19:44:40","2021-05-31 19:44:40",180.09,new,revenue,GB
10328,156541,annual,NULL,"2021-05-31 21:44:18","2021-05-31 21:44:18",149.98,new,revenue,US
14037,156542,annual,NULL,"2021-11-24 15:53:13","2021-11-24 15:53:13",118.66,new,revenue,UA
10330,156543,monthly,NULL,"2021-06-01 00:10:17","2021-06-01 00:10:17",40.22,new,revenue,AU
10986,156543,monthly,NULL,"2021-07-01 10:28:37","2021-07-01 10:28:37",39.12,recurring,revenue,AU
11756,156543,monthly,NULL,"2021-08-01 10:41:10","2021-08-01 10:41:10",38.28,recurring,revenue,AU
12366,156543,monthly,NULL,"2021-09-01 09:15:21","2021-09-01 09:15:21",38.13,recurring,revenue,AU
12995,156543,monthly,NULL,"2021-10-01 08:12:44","2021-10-01 08:12:44",37.61,recurring,revenue,AU
10366,156547,annual,NULL,"2021-06-01 23:27:39","2021-06-01 23:27:39",165,new,refund,
10333,156549,annual,NULL,"2021-06-01 02:00:37","2021-06-01 02:00:37",161.98,new,revenue,US
19877,156549,annual,NULL,"2022-06-01 08:19:51","2022-06-01 08:19:51",161.98,recurring,revenue,US
10336,156551,annual,NULL,"2021-06-01 03:38:19","2021-06-01 03:38:19",149.97,new,revenue,MX
10337,156554,annual,NULL,"2021-06-01 04:44:07","2021-06-01 04:44:07",164.6,new,revenue,US
10340,156561,monthly,NULL,"2021-06-01 07:29:31","2021-06-01 07:29:31",43.59,new,revenue,MT
10985,156561,monthly,NULL,"2021-07-01 10:28:24","2021-07-01 10:28:24",42.42,recurring,revenue,MT
11881,156561,monthly,NULL,"2021-08-08 15:22:24","2021-08-08 15:22:24",43.13,recurring,revenue,MT
12479,156561,monthly,NULL,"2021-09-08 09:58:45","2021-09-08 09:58:45",43.5,recurring,revenue,MT
13131,156561,monthly,NULL,"2021-10-08 08:13:48","2021-10-08 08:13:48",42.39,recurring,revenue,MT
13553,156561,monthly,NULL,"2021-11-08 10:12:41","2021-11-08 10:12:41",42.42,recurring,revenue,MT
15354,156561,monthly,NULL,"2021-12-08 08:23:07","2021-12-08 08:23:07",41.32,recurring,revenue,MT
15925,156561,monthly,NULL,"2022-01-08 09:01:38","2022-01-08 09:01:38",41.46,recurring,revenue,MT
16875,156561,monthly,NULL,"2022-02-09 14:27:05","2022-02-09 14:27:05",42.7,recurring,revenue,MT
17522,156561,monthly,NULL,"2022-03-09 14:40:50","2022-03-09 14:40:50",42.26,recurring,revenue,MT
18390,156561,monthly,NULL,"2022-04-09 14:40:45","2022-04-09 14:40:45",42.46,recurring,revenue,MT
19195,156561,monthly,NULL,"2022-05-09 14:40:45","2022-05-09 14:40:45",42.46,recurring,revenue,MT
20061,156561,monthly,NULL,"2022-06-09 14:40:54","2022-06-09 14:40:54",42.38,recurring,revenue,MT
20776,156561,monthly,NULL,"2022-07-13 15:00:32","2022-07-13 15:00:32",41.7,recurring,revenue,MT
10342,156564,annual,NULL,"2021-06-01 08:00:42","2021-06-01 08:00:42",165,new,refund,
10343,156568,annual,NULL,"2021-06-01 08:39:08","2021-06-01 08:39:08",160.45,new,revenue,SG
14705,156575,annual,NULL,"2021-11-29 05:40:41","2021-11-29 05:40:41",118.66,new,revenue,SA
10354,156581,annual,NULL,"2021-06-01 12:53:42","2021-06-01 12:53:42",165,new,revenue,AU
10459,156582,annual,NULL,"2021-06-03 15:30:53","2021-06-03 15:30:53",160.36,new,revenue,AU
10355,156584,annual,NULL,"2021-06-01 13:27:07","2021-06-01 13:27:07",172.48,new,revenue,ZA
10403,156587,annual,NULL,"2021-06-02 15:40:13","2021-06-02 15:40:13",149.98,new,revenue,PH
19891,156587,annual,NULL,"2022-06-02 08:24:29","2022-06-02 08:24:29",149.98,recurring,revenue,PH
10356,156588,annual,NULL,"2021-06-01 14:19:55","2021-06-01 14:19:55",163.29,new,revenue,US
10357,156592,monthly,NULL,"2021-06-01 15:15:11","2021-06-01 15:15:11",43.59,new,refund,DE
10551,156592,monthly,NULL,"2021-06-07 06:55:38","2021-06-07 06:55:38",43.44,recurring,revenue,DE
11114,156592,monthly,NULL,"2021-07-07 10:24:34","2021-07-07 10:24:34",42.29,recurring,revenue,DE
11865,156592,monthly,NULL,"2021-08-07 11:41:10","2021-08-07 11:41:10",42.11,recurring,revenue,DE
10418,156604,annual,NULL,"2021-06-02 20:43:24","2021-06-02 20:43:24",149.98,new,revenue,US
19892,156604,annual,NULL,"2022-06-02 08:24:45","2022-06-02 08:24:45",149.98,recurring,revenue,US
10360,156605,annual,NULL,"2021-06-01 18:15:43","2021-06-01 18:15:43",149.98,new,revenue,US
19866,156605,annual,NULL,"2022-06-01 08:05:34","2022-06-01 08:05:34",149.98,recurring,revenue,US
10361,156607,annual,NULL,"2021-06-01 19:02:29","2021-06-01 19:02:29",181.78,new,revenue,ES
19868,156607,annual,NULL,"2022-06-01 08:08:05","2022-06-01 08:08:05",159.81,recurring,refund,ES
20446,156607,annual,NULL,"2022-06-28 08:44:59","2022-06-28 08:44:59",120.36,recurring,revenue,ES
10417,156608,annual,NULL,"2021-06-02 20:19:35","2021-06-02 20:19:35",181.56,new,revenue,NL
20489,156608,annual,NULL,"2022-06-30 12:46:41","2022-06-30 12:46:41",119.91,recurring,revenue,NL
10412,156610,annual,NULL,"2021-06-02 18:38:31","2021-06-02 18:38:31",149.98,new,revenue,US
10362,156612,annual,NULL,"2021-06-01 20:00:14","2021-06-01 20:00:14",161.98,new,revenue,US
19871,156612,annual,NULL,"2022-06-01 08:13:26","2022-06-01 08:13:26",161.98,recurring,revenue,US
17244,156614,monthly,NULL,"2022-02-25 21:45:49","2022-02-25 21:45:49",44.12,new,revenue,DE
21788,156614,monthly,NULL,"2022-08-22 14:37:24","2022-08-22 14:37:24",44.27,recurring,revenue,DE
10363,156615,annual,NULL,"2021-06-01 21:50:10","2021-06-01 21:50:10",180.26,new,revenue,US
22008,156615,annual,NULL,"2022-09-01 09:43:46","2022-09-01 09:43:46",148.08,recurring,revenue,US
10369,156619,annual,NULL,"2021-06-02 01:50:13","2021-06-02 01:50:13",158.98,new,revenue,US
19888,156619,annual,NULL,"2022-06-02 08:19:05","2022-06-02 08:19:05",158.98,recurring,revenue,US
10371,156631,annual,NULL,"2021-06-02 05:46:09","2021-06-02 05:46:09",159.88,new,revenue,US
14285,156645,annual,NULL,"2021-11-27 00:36:02","2021-11-27 00:36:02",127.01,new,revenue,SG
10381,156647,annual,NULL,"2021-06-02 09:15:00","2021-06-02 09:15:00",180,new,revenue,GB
19896,156647,annual,NULL,"2022-06-02 08:32:36","2022-06-02 08:32:36",159.18,recurring,revenue,GB
10388,156649,annual,NULL,"2021-06-02 09:59:34","2021-06-02 09:59:34",178.52,new,revenue,RO
10392,156655,annual,NULL,"2021-06-02 12:13:39","2021-06-02 12:13:39",159.88,new,refund,US
10393,156656,annual,NULL,"2021-06-02 12:37:56","2021-06-02 12:37:56",149.98,new,revenue,KE
20071,156656,annual,NULL,"2022-06-10 08:35:21","2022-06-10 08:35:21",149.98,recurring,revenue,KE
12570,156660,monthly,NULL,"2021-09-15 05:25:13","2021-09-15 05:25:13",36,new,revenue,IQ
13268,156660,monthly,NULL,"2021-10-15 10:00:15","2021-10-15 10:00:15",36,recurring,revenue,IQ
15649,156660,monthly,NULL,"2021-12-25 06:47:50","2021-12-25 06:47:50",36,recurring,revenue,IQ
16482,156660,monthly,NULL,"2022-01-26 09:55:25","2022-01-26 09:55:25",25.2,recurring,revenue,IQ
22797,156660,monthly,NULL,"2022-10-03 11:16:49","2022-10-03 11:16:49",36,recurring,revenue,IQ
10397,156661,annual,NULL,"2021-06-02 14:21:20","2021-06-02 14:21:20",149.98,new,refund,US
20479,156661,annual,NULL,"2022-06-30 06:43:24","2022-06-30 06:43:24",99,recurring,revenue,US
10404,156672,annual,NULL,"2021-06-02 15:58:11","2021-06-02 15:58:11",160.54,new,revenue,SG
19889,156672,annual,NULL,"2022-06-02 08:22:49","2022-06-02 08:22:49",154.48,recurring,revenue,SG
10406,156674,annual,NULL,"2021-06-02 16:15:45","2021-06-02 16:15:45",149.98,new,revenue,US
10410,156680,annual,NULL,"2021-06-02 18:04:49","2021-06-02 18:04:49",176.8,new,revenue,IN
22220,156680,lifetime,NULL,"2022-09-13 12:16:22","2022-09-13 12:16:22",240.01,recurring,revenue,IN
10413,156686,annual,NULL,"2021-06-02 18:50:56","2021-06-02 18:50:56",180,new,refund,GB
10414,156687,annual,NULL,"2021-06-02 19:04:05","2021-06-02 19:04:05",149.98,new,revenue,US
10415,156691,annual,NULL,"2021-06-02 19:45:48","2021-06-02 19:45:48",149.61,new,refund,
10416,156693,annual,NULL,"2021-06-02 20:02:48","2021-06-02 20:02:48",180,new,revenue,GB
10426,156694,annual,NULL,"2021-06-02 21:54:51","2021-06-02 21:54:51",178.52,new,revenue,DE
10420,156695,annual,NULL,"2021-06-02 21:00:13","2021-06-02 21:00:13",150.16,new,revenue,CA
10423,156696,annual,NULL,"2021-06-02 21:13:10","2021-06-02 21:13:10",176.8,new,revenue,IN
10759,156699,monthly,NULL,"2021-06-18 08:42:25","2021-06-18 08:42:25",36,new,revenue,MM
11452,156702,annual,NULL,"2021-07-21 21:07:15","2021-07-21 21:07:15",158.98,new,revenue,US
10434,156703,annual,NULL,"2021-06-03 03:28:09","2021-06-03 03:28:09",160.66,new,revenue,CA
19956,156703,annual,NULL,"2022-06-04 10:03:51","2022-06-04 10:03:51",160.49,recurring,refund,CA
10468,156708,annual,NULL,"2021-06-03 16:43:25","2021-06-03 16:43:25",149.98,new,revenue,SA
10442,156716,annual,NULL,"2021-06-03 09:57:09","2021-06-03 09:57:09",185.81,new,refund,GR
16043,156716,monthly,NULL,"2022-01-13 10:05:53","2022-01-13 10:05:53",45.09,recurring,revenue,GR
10441,156719,annual,NULL,"2021-06-03 08:53:08","2021-06-03 08:53:08",180.2,new,revenue,IN
19920,156719,annual,NULL,"2022-06-03 08:36:30","2022-06-03 08:36:30",159.7,recurring,revenue,IN
10443,156725,annual,NULL,"2021-06-03 10:02:15","2021-06-03 10:02:15",164.95,new,revenue,AU
19923,156725,annual,NULL,"2022-06-03 08:38:06","2022-06-03 08:38:06",152.98,recurring,revenue,AU
10569,156727,annual,NULL,"2021-06-03 11:18:28","2021-06-03 11:18:28",149.98,new,revenue,BH
19914,156727,annual,NULL,"2022-06-03 08:28:48","2022-06-03 08:28:48",149.98,recurring,refund,BH
14029,156728,annual,NULL,"2021-11-24 14:34:42","2021-11-24 14:34:42",118.66,new,revenue,CA
